Station,River,Drainage_b,Latitude,Longitude,Area_sim_km2,Type,Validation,COMID,watershed,subbasin,Country,Climate
Volga_moskva_km3518,Moskva,Volga,55.5294,35.9901,4517.62,Operational,Expert,10012723,west_asia,geoglows,Russia,Continental
Volga_nerl_km2649,Nerl,Volga,56.1936,40.5719,50070.23,Operational,Automatic,10010676,west_asia,geoglows,Russia,Continental
Volga_nugush_km2986,Nugush,Volga,53.032,56.1804,9231.97,Operational,Automatic,10020278,west_asia,geoglows,Russia,Continental
Volga_nugush_km3007,Nugush,Volga,53.0276,56.3639,8167.3,Operational,Automatic,10020259,west_asia,geoglows,Russia,Continental
Volga_oka_km2338,Oka,Volga,56.1977,43.4496,735348.43,Operational,Automatic,10010461,west_asia,geoglows,Russia,Continental
Volga_oka_km2387,Oka,Volga,56.0911,43.0391,593499.95,Operational,Automatic,10010910,west_asia,geoglows,Russia,Continental
Volga_oka_km2400,Oka,Volga,56.0071,43.0875,590516.48,Operational,Automatic,10011138,west_asia,geoglows,Russia,Continental
Volga_oka_km2427,Oka,Volga,55.9766,42.7874,589043.52,Operational,Expert,10011351,west_asia,geoglows,Russia,Continental
Volga_oka_km2437,Oka,Volga,55.9406,42.6574,589043.52,Operational,Expert,10011351,west_asia,geoglows,Russia,Continental
Volga_oka_km2471,Oka,Volga,55.7714,42.2869,1121.61,Operational,Automatic,10011928,west_asia,geoglows,Russia,Continental
Volga_oka_km2488,Oka,Volga,55.6814,42.1534,574778.23,Operational,Automatic,10012317,west_asia,geoglows,Russia,Continental
Volga_oka_km2493,Oka,Volga,55.6506,42.1358,574778.23,Operational,Automatic,10012317,west_asia,geoglows,Russia,Continental
Volga_oka_km2498,Oka,Volga,55.6181,42.1181,548223.63,Operational,Automatic,10012412,west_asia,geoglows,Russia,Continental
Volga_oka_km2508,Oka,Volga,55.5596,42.0849,547989.07,Operational,Automatic,10012621,west_asia,geoglows,Russia,Continental
Volga_oka_km2538,Oka,Volga,55.3921,42.0291,542542.12,Operational,Expert,10013292,west_asia,geoglows,Russia,Continental
Volga_oka_km2602,Oka,Volga,54.9901,41.7729,538579.08,Operational,Automatic,10014582,west_asia,geoglows,Russia,Continental
Volga_oka_km2637,Oka,Volga,54.7766,41.8976,533066.44,Operational,Automatic,10015171,west_asia,geoglows,Russia,Continental
Volga_oka_km2664,Oka,Volga,54.8293,41.6851,385256.8,Operational,Automatic,10015243,west_asia,geoglows,Russia,Continental
Volga_oka_km2702,Oka,Volga,54.9384,41.3414,381849.73,Operational,Expert,10014655,west_asia,geoglows,Russia,Continental
Volga_oka_km2789,Oka,Volga,54.6918,41.0064,350580.14,Operational,Automatic,10015508,west_asia,geoglows,Russia,Continental
Volga_oka_km2810,Oka,Volga,54.5731,41.0723,349247.57,Operational,Automatic,10015832,west_asia,geoglows,Russia,Continental
Volga_oka_km2818,Oka,Volga,54.5276,41.05,346929.17,Operational,Expert,10016148,west_asia,geoglows,Russia,Continental
Volga_oka_km2856,Oka,Volga,54.3901,40.7001,331928.04,Operational,Expert,10016611,west_asia,geoglows,Russia,Continental
Volga_oka_km2948,Oka,Volga,54.5176,40.1146,163.17,Operational,Automatic,10015981,west_asia,geoglows,Russia,Continental
Volga_oka_km3076,Oka,Volga,54.8757,39.3711,279244.69,Operational,Automatic,10014783,west_asia,geoglows,Russia,Continental
Volga_oka_km3142,Oka,Volga,55.0816,38.9271,203.97,Operational,Automatic,10014280,west_asia,geoglows,Russia,Continental
Volga_oka_km3186,Oka,Volga,54.8366,38.5921,205200.66,Operational,Expert,10014884,west_asia,geoglows,Russia,Continental
Volga_oka_km3198,Oka,Volga,54.8643,38.4301,203389.88,Operational,Automatic,10014883,west_asia,geoglows,Russia,Continental
Volga_oka_km3254,Oka,Volga,54.8506,37.6491,193334.6,Operational,Expert,10014854,west_asia,geoglows,Russia,Continental
Volga_oka_km3265,Oka,Volga,54.8709,37.5001,193334.6,Operational,Expert,10014854,west_asia,geoglows,Russia,Continental
Volga_oka_km3294,Oka,Volga,54.7529,37.2344,170537.34,Operational,Automatic,10015183,west_asia,geoglows,Russia,Continental
Volga_oka_km3346,Oka,Volga,54.4455,36.9334,161574.18,Operational,Automatic,10016216,west_asia,geoglows,Russia,Continental
Volga_oka_km3356,Oka,Volga,54.4437,36.8039,160843.66,Operational,Automatic,10016209,west_asia,geoglows,Russia,Continental
Volga_oka_km3383,Oka,Volga,54.4474,36.4626,160302.56,Operational,Automatic,10016228,west_asia,geoglows,Russia,Continental
Volga_oka_km3393,Oka,Volga,54.4861,36.3596,159535.11,Operational,Expert,10016124,west_asia,geoglows,Russia,Continental
Volga_osiotr_km3204,Osiotr,Volga,54.8099,38.8704,8938.17,Operational,Automatic,10015188,west_asia,geoglows,Russia,Continental
Volga_p-Iana_km2256,P-iana,Volga,55.4988,45.7929,23239.27,Operational,Automatic,10012931,west_asia,geoglows,Russia,Continental
Volga_p-Iana_km2356,P-iana,Volga,55.5814,44.9032,18403.41,Operational,Automatic,10012561,west_asia,geoglows,Russia,Continental
Volga_r-Ashuluk_km0284,R-ashuluk,Volga,47.1484,47.4771,4628.32,Operational,Automatic,10038526,west_asia,geoglows,Russia,Arid
Volga_samara_km1458,Samara,Volga,53.1644,50.1736,128122.33,Operational,Automatic,10019839,west_asia,geoglows,Russia,Continental
Volga_samara_km1461,Samara,Volga,53.1674,50.2141,128122.33,Operational,Automatic,10019839,west_asia,geoglows,Russia,Continental
Volga_samara_km1724,Samara,Volga,52.8602,52.2372,59496.05,Operational,Automatic,10020603,west_asia,geoglows,Russia,Continental
Volga_serga_km3428,Serga,Volga,56.0186,59.6386,9254.92,Operational,Automatic,10011071,west_asia,geoglows,Russia,Continental
Volga_sheksna_km2929,Sheksna,Volga,59.1116,37.9084,27173.6,Operational,Expert,10001462,west_asia,geoglows,Russia,Continental
Volga_sim_km2811,Sim,Volga,54.9831,57.2181,6361.93,Operational,Automatic,10014431,west_asia,geoglows,Russia,Continental
Volga_sit_km2923,Sit,Volga,57.9519,37.8857,6097.72,Operational,Automatic,10004958,west_asia,geoglows,Russia,Continental
Volga_sogozha_km2868,Sogozha,Volga,58.5471,39.1974,10452.47,Operational,Automatic,10003048,west_asia,geoglows,Russia,Continental
Volga_sogozha_km2869,Sogozha,Volga,58.5546,39.2107,10452.47,Operational,Automatic,10003048,west_asia,geoglows,Russia,Continental
Volga_sok_km1496,Sok,Volga,53.4414,50.3105,33117.46,Operational,Automatic,10019222,west_asia,geoglows,Russia,Continental
Volga_suda_km2947,Suda,Volga,59.1929,37.3861,26687.32,Operational,Automatic,10001211,west_asia,geoglows,Russia,Continental
Volga_suda_km2956,Suda,Volga,59.2064,37.2934,25449.81,Operational,Expert,10001183,west_asia,geoglows,Russia,Continental
Volga_suda-Trib-01_km2998,Suda-trib-01,Volga,59.3578,36.8074,9195.83,Operational,Expert,10000918,west_asia,geoglows,Russia,Continental
Volga_suda-Trib-01_km3026,Suda-trib-01,Volga,59.5326,36.5789,8319.03,Operational,Expert,10000696,west_asia,geoglows,Russia,Continental
Volga_sura_km2129,Sura,Volga,56.0374,46.1016,197409.34,Operational,Automatic,10010988,west_asia,geoglows,Russia,Continental
Volga_sura_km2212,Sura,Volga,55.7321,45.9347,183880.45,Operational,Automatic,10012144,west_asia,geoglows,Russia,Continental
Volga_sura_km2324,Sura,Volga,55.2635,46.3079,149036.43,Operational,Automatic,10013566,west_asia,geoglows,Russia,Continental
Volga_sura_km2333,Sura,Volga,55.1959,46.3444,143894.69,Operational,Automatic,10013958,west_asia,geoglows,Russia,Continental
Volga_sura_km2359,Sura,Volga,55.0475,46.4791,142970.3,Operational,Automatic,10014278,west_asia,geoglows,Russia,Continental
Volga_sura_km2419,Sura,Volga,54.6827,46.7476,100639.46,Operational,Automatic,10015430,west_asia,geoglows,Russia,Continental
Volga_sura_km2455,Sura,Volga,54.4723,46.7346,80379.03,Operational,Automatic,10016100,west_asia,geoglows,Russia,Continental
Volga_sura_km2498,Sura,Volga,54.2671,46.5274,77423.86,Operational,Automatic,10016699,west_asia,geoglows,Russia,Continental
Volga_sura_km2557,Sura,Volga,54.157,46.0041,70086.67,Operational,Automatic,10017059,west_asia,geoglows,Russia,Continental
Volga_sura_km2725,Sura,Volga,53.2431,45.0314,42467.58,Operational,Expert,10019676,west_asia,geoglows,Russia,Continental
Volga_sura_km2750,Sura,Volga,53.0664,45.1254,37949.82,Operational,Automatic,10020221,west_asia,geoglows,Russia,Continental
Volga_sura_km2775,Sura,Volga,53.0479,45.4381,22210.76,Operational,Automatic,10020169,west_asia,geoglows,Russia,Continental
Volga_sylva_km2793,Sylva,Volga,57.6809,56.8824,68929.86,Operational,Automatic,10005636,west_asia,geoglows,Russia,Continental
Volga_sylva_km2799,Sylva,Volga,57.6461,56.8609,68929.86,Operational,Automatic,10005636,west_asia,geoglows,Russia,Continental
Volga_sylva_km2810,Sylva,Volga,57.6003,56.8329,68328.28,Operational,Automatic,10005803,west_asia,geoglows,Russia,Continental
Volga_sylva_km2830,Sylva,Volga,57.5309,56.7944,67586.89,Operational,Expert,10006164,west_asia,geoglows,Russia,Continental
Volga_sylva-Trib-01_km3144,Sylva-trib-01,Volga,57.4511,58.1336,6294.08,Operational,Automatic,10006334,west_asia,geoglows,Russia,Continental
Volga_tereshka_km1091,Tereshka,Volga,51.9225,46.6153,26031.36,Operational,Automatic,10022667,west_asia,geoglows,Russia,Continental
Volga_tereshka_km1316,Tereshka,Volga,52.7569,48.0982,4229.58,Operational,Automatic,10020836,west_asia,geoglows,Russia,Continental
Volga_tiosha_km2520,Tiosha,Volga,55.6141,42.3741,23752.16,Operational,Automatic,10012489,west_asia,geoglows,Russia,Continental
Volga_tsna_km2924,Tsna,Volga,53.2647,41.8122,23574.77,Operational,Automatic,10019645,west_asia,geoglows,Russia,Continental
Volga_tsna_km3018,Tsna,Volga,52.811,41.5094,12406.05,Operational,Automatic,10020885,west_asia,geoglows,Russia,Continental
Volga_tsna_km3057,Tsna,Volga,52.597,41.4756,11770.5,Operational,Automatic,10021303,west_asia,geoglows,Russia,Continental
Volga_tvertsa_km3171,Tvertsa,Volga,56.9451,35.8669,22101.77,Operational,Automatic,10007906,west_asia,geoglows,Russia,Continental
Volga_tvertsa_km3195,Tvertsa,Volga,56.9455,35.5326,19280.04,Operational,Automatic,10007968,west_asia,geoglows,Russia,Continental
Volga_tvertsa_km3272,Tvertsa,Volga,57.2156,34.9004,14180.56,Operational,Automatic,10007298,west_asia,geoglows,Russia,Continental
Volga_ufa_km2680,Ufa,Volga,54.8801,56.3391,163728.98,Operational,Automatic,10014763,west_asia,geoglows,Russia,Continental
Volga_ufa_km2747,Ufa,Volga,55.1816,56.6386,155588.32,Operational,Automatic,10013833,west_asia,geoglows,Russia,Continental
Volga_ufa_km2758,Ufa,Volga,55.2576,56.5951,152968.56,Operational,Automatic,10013657,west_asia,geoglows,Russia,Continental
Volga_ufa_km2915,Ufa,Volga,55.9441,57.0896,115861.03,Operational,Automatic,10011624,west_asia,geoglows,Russia,Continental
Volga_ufa_km2920,Ufa,Volga,55.9363,57.1534,103625.59,Operational,Automatic,10011325,west_asia,geoglows,Russia,Continental
Volga_ufa_km2947,Ufa,Volga,56.0301,57.3109,102871.96,Operational,Automatic,10011182,west_asia,geoglows,Russia,Continental
Volga_ufa_km2991,Ufa,Volga,56.0414,57.5659,101367.93,Operational,Automatic,10011118,west_asia,geoglows,Russia,Continental
Volga_ufa_km3074,Ufa,Volga,56.412,57.8159,50385.79,Operational,Automatic,10010041,west_asia,geoglows,Russia,Continental
Volga_ufa_km3083,Ufa,Volga,56.4486,57.7956,49480.72,Operational,Automatic,10009698,west_asia,geoglows,Russia,Continental
Volga_ufa_km3177,Ufa,Volga,56.5536,58.2066,32823.98,Operational,Automatic,10009294,west_asia,geoglows,Russia,Continental
Volga_ufa_km3204,Ufa,Volga,56.5066,58.52,29955.61,Operational,Automatic,10009578,west_asia,geoglows,Russia,Continental
Volga_ufa_km3232,Ufa,Volga,56.3969,58.7601,26981.87,Operational,Automatic,10009770,west_asia,geoglows,Russia,Continental
Volga_ugra_km3541,Ugra,Volga,54.7698,35.1084,24245.21,Operational,Automatic,10015155,west_asia,geoglows,Russia,Continental
Volga_unzha_km2467,Unzha,Volga,57.6058,43.5449,2953.58,Operational,Expert,10005970,west_asia,geoglows,Russia,Continental
Volga_unzha_km2517,Unzha,Volga,57.9044,43.8281,70885.94,Operational,Automatic,10005082,west_asia,geoglows,Russia,Continental
Volga_unzha_km2528,Unzha,Volga,57.9394,43.9559,70350.31,Operational,Expert,10004793,west_asia,geoglows,Russia,Continental
Volga_unzha_km2555,Unzha,Volga,58.0764,44.1891,69011.49,Operational,Expert,10004483,west_asia,geoglows,Russia,Continental
Volga_unzha-Trib-02_km2545,Unzha-trib-02,Volga,58.0574,43.7331,21762.36,Operational,Automatic,10004488,west_asia,geoglows,Russia,Continental
Volga_upa_km3790,Upa,Volga,53.8421,37.7156,3622.75,Operational,Automatic,10018006,west_asia,geoglows,Russia,Continental
Volga_usa_km1595,Usa,Volga,53.3246,48.7339,1403.59,Operational,Automatic,10019507,west_asia,geoglows,Russia,Continental
Volga_vazuza_km3319,Vazuza,Volga,56.1695,34.5789,688.54,Operational,Automatic,10010636,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2088,Vetluga,Volga,56.3861,46.2944,140292.34,Operational,Automatic,10009889,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2123,Vetluga,Volga,56.5294,46.0596,137672.53,Operational,Expert,10009324,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2143,Vetluga,Volga,56.6231,45.9646,131201.99,Operational,Expert,10009258,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2217,Vetluga,Volga,56.9054,45.3694,103027.89,Operational,Automatic,10008113,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2238,Vetluga,Volga,57.0209,45.2651,102370.87,Operational,Expert,10007789,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2245,Vetluga,Volga,57.041,45.2901,101707.65,Operational,Automatic,10007595,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2329,Vetluga,Volga,57.5109,45.0654,93733.01,Operational,Expert,10006079,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2348,Vetluga,Volga,57.599,45.1486,130.72,Operational,Automatic,10005838,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2358,Vetluga,Volga,57.6519,45.1801,91570.72,Operational,Automatic,10005620,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2379,Vetluga,Volga,57.6948,45.3614,89848,Operational,Expert,10005483,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2407,Vetluga,Volga,57.7794,45.6084,682.94,Operational,Automatic,10005344,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2425,Vetluga,Volga,57.8312,45.7436,82640.13,Operational,Automatic,10005220,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2426,Vetluga,Volga,57.8326,45.7586,82640.13,Operational,Expert,10005220,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2523,Vetluga,Volga,58.1611,45.5387,59154.48,Operational,Automatic,10004108,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2527,Vetluga,Volga,58.1869,45.5154,58604.69,Operational,Automatic,10004076,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2664,Vetluga,Volga,58.821,45.9201,42745.78,Operational,Automatic,10002240,west_asia,geoglows,Russia,Continental
Volga_vetluga_km2711,Vetluga,Volga,58.8079,46.3788,40830.39,Operational,Automatic,10002274,west_asia,geoglows,Russia,Continental
Volga_viatka_km1977,Viatka,Volga,55.6204,51.4711,450625.71,Operational,Automatic,10012523,west_asia,geoglows,Russia,Continental
Volga_viatka_km2049,Viatka,Volga,56.1479,51.2974,438356.77,Operational,Automatic,10010658,west_asia,geoglows,Russia,Continental
Volga_viatka_km2102,Viatka,Volga,56.3624,50.9561,430165.71,Operational,Automatic,10009875,west_asia,geoglows,Russia,Continental
Volga_viatka_km2154,Viatka,Volga,56.6792,50.6524,564.02,Operational,Automatic,10008957,west_asia,geoglows,Russia,Continental
Volga_viatka_km2278,Viatka,Volga,57.4104,49.7434,323406.31,Operational,Automatic,10006451,west_asia,geoglows,Russia,Continental
Volga_viatka_km2327,Viatka,Volga,57.5442,49.3194,320738.57,Operational,Expert,10006168,west_asia,geoglows,Russia,Continental
Volga_viatka_km2342,Viatka,Volga,57.5788,49.1834,320738.57,Operational,Expert,10006168,west_asia,geoglows,Russia,Continental
Volga_viatka_km2358,Viatka,Volga,57.6695,49.1211,317104.51,Operational,Automatic,10005738,west_asia,geoglows,Russia,Continental
Volga_viatka_km2418,Viatka,Volga,57.8609,48.5821,258791.6,Operational,Expert,10005010,west_asia,geoglows,Russia,Continental
Volga_viatka_km2422,Viatka,Volga,57.8822,48.5169,258791.6,Operational,Automatic,10005010,west_asia,geoglows,Russia,Continental
Volga_viatka_km2478,Viatka,Volga,58.1254,48.3656,255288.3,Operational,Automatic,10004384,west_asia,geoglows,Russia,Continental
Volga_viatka_km2501,Viatka,Volga,58.3096,48.3971,254696.94,Operational,Automatic,10003947,west_asia,geoglows,Russia,Continental
Volga_viatka_km2675,Viatka,Volga,58.5859,49.9744,164329.39,Operational,Automatic,10002923,west_asia,geoglows,Russia,Continental
Volga_viatka_km2722,Viatka,Volga,58.8054,50.2669,80338.71,Operational,Expert,10002429,west_asia,geoglows,Russia,Continental
Volga_viatka_km2740,Viatka,Volga,58.8992,50.2091,78569.11,Operational,Automatic,10002093,west_asia,geoglows,Russia,Continental
Volga_viatka_km2744,Viatka,Volga,58.9251,50.1982,78569.11,Operational,Expert,10002093,west_asia,geoglows,Russia,Continental
Volga_viatka_km2750,Viatka,Volga,58.9671,50.2264,64104.35,Operational,Expert,10001806,west_asia,geoglows,Russia,Continental
Volga_viatka_km2789,Viatka,Volga,59.0574,50.5671,61310.76,Operational,Automatic,10001624,west_asia,geoglows,Russia,Continental
Volga_viatka_km2867,Viatka,Volga,59.3181,50.865,33644.9,Operational,Automatic,10001049,west_asia,geoglows,Russia,Continental
Volga_viatka-Trib-01_km2971,Viatka-trib-01,Volga,59.4081,51.7409,20728.76,Operational,Automatic,10000793,west_asia,geoglows,Russia,Continental
Volga_viatka-Trib-01_km2989,Viatka-trib-01,Volga,59.3883,51.9101,18820.46,Operational,Automatic,10000800,west_asia,geoglows,Russia,Continental
Volga_viga_km2866,Viga,Volga,59.0039,43.2386,4461.27,Operational,Automatic,10001794,west_asia,geoglows,Russia,Continental
Volga_volga_km0184,Volga,Volga,46.5339,48.0224,4097085.65,Operational,Automatic,10040376,west_asia,geoglows,Russia,Arid
Volga_volga_km0205,Volga,Volga,46.6744,47.8852,4096031.05,Operational,Expert,10039886,west_asia,geoglows,Russia,Arid
Volga_volga_km0265,Volga,Volga,46.9998,47.5236,4087220.35,Operational,Automatic,10038755,west_asia,geoglows,Russia,Arid
Volga_volga_km0287,Volga,Volga,47.1148,47.3096,4069067.88,Operational,Automatic,10038660,west_asia,geoglows,Russia,Arid
Volga_volga_km0321,Volga,Volga,47.3331,47.0829,4069067.88,Operational,Automatic,10038660,west_asia,geoglows,Russia,Arid
Volga_volga_km0366,Volga,Volga,47.5824,46.7176,4059616.2,Operational,Automatic,10037044,west_asia,geoglows,Russia,Arid
Volga_volga_km0377,Volga,Volga,47.6599,46.6376,4059159.48,Operational,Expert,10036551,west_asia,geoglows,Russia,Arid
Volga_volga_km0391,Volga,Volga,47.7569,46.5679,4058578.62,Operational,Automatic,10036384,west_asia,geoglows,Russia,Arid
Volga_volga_km0414,Volga,Volga,47.8193,46.3591,4057726.86,Operational,Automatic,10035948,west_asia,geoglows,Russia,Arid
Volga_volga_km0488,Volga,Volga,48.2741,45.9847,4037649.79,Operational,Expert,10034729,west_asia,geoglows,Russia,Arid
Volga_volga_km0498,Volga,Volga,48.3207,45.8816,4037649.79,Operational,Automatic,10034729,west_asia,geoglows,Russia,Arid
Volga_volga_km0519,Volga,Volga,48.4054,45.6569,4032251.07,Operational,Expert,10033946,west_asia,geoglows,Russia,Arid
Volga_volga_km0546,Volga,Volga,48.4145,45.3746,541.38,Operational,Expert,10033748,west_asia,geoglows,Russia,Arid
Volga_volga_km0588,Volga,Volga,48.4784,44.8894,4029174.29,Operational,Automatic,10033626,west_asia,geoglows,Russia,Arid
Volga_volga_km0598,Volga,Volga,48.4944,44.7564,4028741.7,Operational,Expert,10033452,west_asia,geoglows,Russia,Arid
Volga_volga_km1120,Volga,Volga,51.8945,47.0936,3914654.85,Operational,Automatic,10022772,west_asia,geoglows,Russia,Continental
Volga_volga_km1135,Volga,Volga,51.9744,47.2446,3913634.38,Operational,Automatic,10022531,west_asia,geoglows,Russia,Continental
Volga_volga_km1155,Volga,Volga,52.0576,47.4861,3850195.2,Operational,Automatic,10022315,west_asia,geoglows,Russia,Continental
