Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
South_America,Colombia,26057030,POTRERITO [26057030],3.241665,-76.594709,9014397,610325428,0.974471224,0.907623773,0.30517703,0.298598513
South_America,Colombia,26057040,TIMBA [26057040],3.11625,-76.622917,9014797,610326315,1.133487721,1.086176797,0.384248305,0.364078966
South_America,Colombia,26077060,Buchitolo [26077060],3.372107,-76.359915,9014121,610360619,1.025203973,0.90995554,0.201681273,0.19622389
South_America,Colombia,26087030,RIOFRIO [26087030],4.131276,-76.276859,9012223,610397534,0.912126335,1.032611089,0.383876037,0.376787354
South_America,Colombia,26097040,VERGEL EL [26097040],3.886192,-76.274387,9012693,610287547,0.916785549,1.101040623,0.057135704,0.048093001
South_America,Colombia,26107130,MATEGUADUA [26107130],4.014192,-76.167276,9012628,610372901,0.94188666,1.193822697,0.13658891,0.113195
South_America,Colombia,26117010,BOCATOMA [26117010],4.347943,-76.210192,9011589,610327120,0.873046517,0.889857365,0.11393163,0.098132081
South_America,Colombia,26117030,TIERRABLANCA [26117030],4.41461,-76.110192,9011424,610443277,1.007676974,0.915820361,0.090618558,0.086698432
South_America,Colombia,26117070,CANDELARIA [26117070],4.46461,-76.093526,9011303,610420394,0.996342937,0.972896779,0.414898879,0.414260058
South_America,Colombia,26117170,TIERRA BLANCA [26117170],4.42875,-76.12125,9011344,610256715,1.024748445,0.989684115,0.166861904,0.166430572
South_America,Colombia,26127010,EL ALAMBRADO [26127010],4.410417,-75.875417,9011402,610408076,0.95634947,1.040768262,0.203341754,0.201105901
South_America,Colombia,26127030,BARRAGAN [26127030],4.337277,-75.792083,9011653,610397522,0.985625937,1.013507913,0.393757561,0.393436753
South_America,Colombia,26127040,CARTAGO [26127040],4.757088,-75.900412,9010517,610421255,0.996139295,0.996867664,0.484125081,0.484101126
South_America,Colombia,26127090,SUCRE [26127090],4.708777,-75.767887,9010651,610268138,1.01564316,0.906212043,0.427327863,0.419487928
South_America,Colombia,26127100,ARABIA [26127100],4.712917,-75.747371,9010651,610228538,1.018745387,0.965510698,0.38221374,0.38096788
South_America,Colombia,26127140,VESUBIO EL [26127140],4.772111,-75.871081,9010517,610415094,1.006860658,0.985104246,0.527335207,0.527050786
South_America,Colombia,26127150,PIJAO [26127150],4.33186,-75.713165,9011704,610284000,0.995119603,0.975848013,0.289038585,0.288611731
South_America,Colombia,26137110,BANANERA LA 6-909 [26137110],4.77375,-75.63375,9010683,610350855,0.85631579,1.585526402,0.063904192,-0.113445859
South_America,Colombia,26137120,REINA LA [26137120],4.864611,-75.626859,9010297,610301569,0.91092837,0.976937055,-0.064612086,-0.068580623
South_America,Colombia,26137140,FLORIDA LA [26137140],4.765446,-75.622946,9010683,610350855,0.943145771,1.028989576,0.019273619,0.017199393
South_America,Colombia,26137180,PLAYA RICA [26137180],4.75475,-75.607609,9010683,0,1.006143921,1.007693759,0.025394041,0.025344309
South_America,Colombia,26137190,BUENOS AIRES [26137190],4.733333,-75.583333,9010683,610298936,1.005013215,1.031598731,0.124573417,0.123988976
South_America,Colombia,26137200,BUENOS AIRES [26137200],4.733333,-75.583333,9010683,610341176,1.132774565,0.994311026,0.123577151,0.113558541
South_America,Colombia,26137220,EL RETEN - AUT [26137220],4.742083,-75.595417,9010683,610341176,1.003567907,1.012870278,0.124731015,0.124629124
South_America,Colombia,26137230,PLANTA ELECTRICA [26137230],4.85665,-75.621439,9010297,610283090,1.018688008,0.913658584,-0.04409742,-0.047827993
South_America,Colombia,26137240,LAGUNA DEL OTUN [26137240],4.719583,-75.475417,9010683,610311257,1.039523094,0.96073337,0.171856385,0.169984464
South_America,Colombia,26147040,BUENOS AIRES [26147040],5.186334,-75.82347,9010077,610388668,0.954531447,1.035708212,0.239385037,0.237190988
South_America,Colombia,26147050,VIRGEN LA [26147050],5.233589,-75.814583,9009418,610379866,0.995781671,0.960405079,0.467873924,0.466386176
South_America,Colombia,26147080,GUARACAS [26147080],5.275701,-75.837276,9009403,610327062,0.991192647,0.982794402,0.051226395,0.051029528
South_America,Colombia,26147130,BRETANA LA [26147130],5.052917,-75.946655,9010082,610342917,1.067247777,0.936671612,0.414428644,0.407187583
South_America,Colombia,26147140,PUENTE NEGRO  - AUT [26147140],4.987917,-75.87125,9010077,610436201,1.048760178,0.999535233,0.352052296,0.350220039
South_America,Colombia,26157020,RETIRO EL [26157020],5.124461,-75.682276,9009728,610342034,1.045921884,0.937426639,0.087812551,0.084516419
South_America,Colombia,26157060,RIO CLARO [26157060],4.997083,-75.554583,9010195,610357002,0.957800165,0.928393751,0.148115913,0.14407081
South_America,Colombia,26157070,ENEA LA [26157070],5.031278,-75.476859,9009986,610007638,0.885621706,0.99827561,0.015425617,0.008802702
South_America,Colombia,26157080,CHUPADEROS [26157080],5.034327,-75.48016,9009986,610324439,1.018331441,0.928260576,0.003954456,0.001206071
South_America,Colombia,26157100,SAN GABRIEL [26157100],5.11875,-75.565417,9009757,610413313,1.005997853,0.94498071,0.247073001,0.245041615
South_America,Colombia,26157190,RIO CLARO - AUT [26157190],4.912917,-75.457083,9010195,610329726,1.024471715,1.009536388,-0.025135065,-0.025471457
South_America,Colombia,26157200,SIETECUERALES - AUT [26157200],4.90125,-75.450417,9010195,610006769,1.014169218,0.862402901,-0.001001648,-0.010513744
South_America,Colombia,26167010,PUENTE LAS JUNTAS [26167010],5.236132,-75.64875,9009429,610346427,0.794174624,1.542447745,0.10240703,-0.068778172
South_America,Colombia,26167030,MARIA LA [26167030],5.181279,-75.710192,9009608,610447629,1.243242794,1.11076754,0.445430894,0.384383725
South_America,Colombia,26167060,PAILA LA [26167060],5.232917,-75.644583,9009429,610346427,1.019818707,0.960236186,0.216189604,0.214931418
South_America,Colombia,26167070,IRRA  - AUT [26167070],5.26875,-75.665417,9009364,610435305,0.985751461,1.013762951,0.490263846,0.489879048
South_America,Colombia,26167080,GUACARI [26167080],5.277083,-75.657634,9009374,610261944,1.025153192,0.950370861,0.261064984,0.258973217
South_America,Colombia,26167090,COSTA AZUL  [26167090],5.35625,-75.492917,9009169,610357859,1.052882596,0.923269666,0.357368949,0.350647414
South_America,Colombia,26177010,PUENTE CARRETERA [26177010],5.449981,-75.664055,9009083,610346413,1.039656928,0.936933901,0.18721759,0.18381053
South_America,Colombia,26177030,LA VIRGINIA - AUT [26177030],4.892917,-75.880417,9010239,610340286,1.031484409,0.988167631,0.533944212,0.532732122
South_America,Colombia,26177060,MARIA LA [26177060],5.60125,-75.579583,9008680,610437045,1.028771482,0.963263042,0.414035688,0.412180659
South_America,Colombia,26177090,BALSOS LOS [26177090],5.714477,-75.596977,9008680,610460799,1.013306822,0.969120599,0.473872637,0.472799269
South_America,Colombia,26177100,SANTA CLARA [26177100],5.947917,-75.854583,9007812,610439663,1.017046607,0.98121786,0.449981352,0.449396814
South_America,Colombia,26187030,SONSON [26187030],5.68704,-75.341294,9008391,610262798,0.95696664,1.031767466,0.336965076,0.334811041
South_America,Colombia,26187040,QUITASUENO  - AUT [26187040],5.712917,-75.540417,9008413,610400958,1.012746878,1.042342404,0.278300709,0.276947285
South_America,Colombia,26187110,LA PINTADA [26187110],5.732917,-75.59875,9008680,610460799,0.986804075,0.993819369,0.460655893,0.460459086
South_America,Colombia,26187170,LA HERENCIA [26187170],5.57614,-75.33875,9008936,610403606,1.025837584,0.977633172,0.499175314,0.498010735
South_America,Colombia,26187180,ALBANIA [26187180],5.532917,-75.330417,9008936,610371928,1.00382987,0.970364707,0.489296577,0.48842312
South_America,Colombia,26197010,CAMPAMENTO [26197010],5.680921,-75.884776,9008509,610365760,1.005406107,0.924968905,0.372021608,0.367532015
South_America,Colombia,26197020,BRASILIA [26197020],5.823392,-75.945526,9008091,610373670,0.950564099,1.077776703,0.337203257,0.330826894
South_America,Colombia,26197030,REMOLINO EL [26197030],5.85625,-75.914583,9008017,610408869,0.998056408,0.942396191,0.444577564,0.441595076
South_America,Colombia,26207030,PUENTE IGLESIAS [26207030],5.825864,-75.715706,9008180,610455510,0.990752042,0.991002701,0.506925371,0.506756586
South_America,Colombia,26207040,RODADERO EL [26207040],5.997948,-75.810192,9007740,610259260,1.031659765,0.949825048,0.084039942,0.082120545
South_America,Colombia,26207080,BOLOMBOLO [26207080],5.964198,-75.852276,9007779,610382462,0.981811601,1.024157149,0.475593066,0.474721961
South_America,Colombia,26217010,LA GALERA - AUT [26217010],6.555417,-75.86375,9006721,610293546,0.964055279,1.226378281,0.216309778,0.183477182
South_America,Colombia,26217040,CANGREJO EL [26217040],6.207671,-75.870887,9007342,610275968,0.850742695,1.669778875,0.249815472,-0.016689879
South_America,Colombia,26217050,CANAFISTO [26217050],6.415954,-75.828109,9006926,610389476,1.007642592,0.993898209,0.54295032,0.542845703
South_America,Colombia,26217060,AGARA [26217060],6.34795,-75.843526,9007150,610380679,1.026145771,0.956626546,0.471896912,0.469474101
South_America,Colombia,26227010,PURGATORIO [26227010],6.864618,-75.876859,9006068,610372728,1.044752971,0.866637668,0.344469502,0.329545994
South_America,Colombia,26237020,PENALTA [26237020],6.462083,-75.757917,9006831,610249553,0.900762551,1.064826479,-0.004021418,-0.010994338
South_America,Colombia,26237040,PUERTO VALDIVIA - AUT [26237040],7.287917,-75.396338,9005322,610358623,0.976556633,1.030342646,0.479030465,0.477621283
South_America,Colombia,26237050,PUENTE PESCADERO [26237050],7.085869,-75.70421,9005677,610350714,1.011090089,0.989255472,0.556869125,0.556600172
South_America,Colombia,26237060,SOPETRAN [26237060],6.517083,-75.78125,9006716,610253069,0.952406804,1.097068188,0.206326929,0.198997947
South_America,Colombia,26237090,VALLE EL [26237090],7.065417,-75.682917,9005783,610297916,1.035351,0.802920471,0.194199133,0.169695796
South_America,Colombia,26237100,OLAYA [26237100],6.642576,-75.836484,9006698,610393861,1.031284176,0.962916544,0.469539626,0.46732553
South_America,Colombia,26237110,CEDRAL EL [26237110],6.879094,-75.682168,9006089,610276807,1.013412266,0.947933829,0.418038686,0.415560315
South_America,Colombia,26247010,PALMIRA HACIENDA  - AUT [26247010],7.78875,-75.382917,9004417,610296991,0.949471739,1.171711103,0.38717447,0.361569943
South_America,Colombia,26247020,LA COQUERA - AUT [26247020],7.962077,-75.195423,9004026,610304022,0.994954504,1.001912547,0.537840786,0.537809288
South_America,Colombia,26247030,APAVI [26247030],7.469392,-75.337276,9004963,610370931,0.972591066,1.02765708,0.520152122,0.518574876
South_America,Colombia,26247050,LAS CAMELIAS - AUT [26247050],7.582083,-75.41875,9004879,610335724,0.933611999,1.137031102,0.329746696,0.312668653
South_America,Colombia,27027060,BRISAS DEL NECHI  - AUT [27027060],6.939583,-75.38125,9006033,610319923,1.028047058,0.966679902,0.47281386,0.471017871
South_America,Colombia,27027070,TRES Y MEDIO [27027070],7.397954,-74.960192,9005089,610336616,0.830839859,1.198341801,0.574566423,0.501052756
South_America,Colombia,27027080,MEDIA LUNA [27027080],7.201009,-75.329109,9005656,610333111,0.989380864,0.86758019,0.358557137,0.344945255
South_America,Colombia,27027090,PUENTE ANORI [27027090],7.199898,-75.32597,9005656,610333111,1.001900713,0.904689201,0.48456956,0.475827986
South_America,Colombia,27037010,LA ESPERANZA NECHI [27037010],8.029903,-74.797276,9004014,610316338,0.969150265,1.023411993,0.717485993,0.714843917
South_America,Colombia,27037020,RETIRO EL [27037020],7.562083,-74.804583,9004934,610300526,0.971459272,0.979540788,0.356572854,0.355615297
South_America,Colombia,27037030,SAN JUAN NECHI - AUT [27037030],7.477083,-74.920417,9004968,610349812,0.965757275,1.059241269,0.413209291,0.409233187
South_America,Colombia,27047010,BAGRE EL [27047010],7.614622,-74.810192,9004688,610327803,0.939675518,0.943352728,0.414212813,0.408396598
South_America,Colombia,28017050,REPOSO EL [28017050],10.538389,-73.354776,9000678,610169226,0.919092075,0.959934385,0.494634772,0.486633309
South_America,Colombia,28017080,CORRAL DE PIEDRA [28017080],10.827083,-73.065417,9000433,610070648,0.828873552,1.320725278,0.412034838,0.308731603
South_America,Colombia,28017110,MINA LA [28017110],10.686738,-73.284045,9000490,610138416,0.995404723,0.918232736,0.328249886,0.323276114
South_America,Colombia,28017120,ARIGUANI HACIENDA - AUT [28017120],10.572166,-73.407192,9000678,610199143,0.97766774,0.926784128,0.627597818,0.61981231
South_America,Colombia,28017140,CORRAL DE PIEDRA  - AUT [28017140],10.827974,-73.080192,9000433,610111127,0.768887379,1.500654506,0.367072774,0.16055682
South_America,Colombia,28017150,CHEMESQUEMENA [28017150],10.687083,-73.447083,9000465,610111132,1.009272554,1.005098582,0.592216663,0.592079388
South_America,Colombia,28027050,BECERRIL [28027050],9.695417,-73.282083,9001569,610265197,0.819298811,1.279497625,0.383032837,0.298986219
South_America,Colombia,28037020,CONVENCION HACIENDA [28037020],10.265803,-73.427331,9001123,610178045,0.221880598,4.727218801,0.303324189,-2.870786351
South_America,Colombia,28037030,PUENTE SALGUERO  - AUT [28037030],10.382554,-73.242276,9000743,610212354,1.051414589,0.93695343,0.637406921,0.628392585
South_America,Colombia,28037040,MARIANGOLA [28037040],10.185386,-73.595387,9001090,610225565,0.408864548,2.254704091,0.503856522,-0.473051876
South_America,Colombia,28037050,DILUVIO HACIENDA [28037050],10.164636,-73.643526,9001011,610110287,0.670666531,3.14514264,0.029373033,-1.377438578
South_America,Colombia,28037060,CANTACLARO [28037060],10.085067,-73.743963,9001280,610226452,0.434768473,2.211403098,0.39695745,-0.466507574
South_America,Colombia,28037130,PUENTE CARRETERA [28037130],10.148163,-73.640021,9001011,610110287,0.228116547,4.193488268,0.189496107,-2.383945618
South_America,Colombia,28047010,AURORA LA [28047010],10.27625,-73.977917,9000855,610202680,0.967675313,1.081882938,0.367030797,0.360938412
South_America,Colombia,28047040,PUENTE CARRETERA [28047040],10.269215,-73.983154,9000856,610164840,0.679964767,1.642249791,0.170641351,-0.096696454
South_America,Colombia,28047050,PALMARIGUANI  - AUT [28047050],9.932083,-73.95625,9001336,610232622,0.99931722,0.982631796,0.762122898,0.761488708
South_America,Colombia,28047080,BELLEZA LA [28047080],10.331304,-73.960192,9000855,610196516,1.043470964,1.020335808,0.523369535,0.520959428
South_America,Colombia,29017010,TENERIFE [29017010],9.90375,-74.864583,9001353,610237024,1.001742852,1.013020734,0.679179377,0.678910528
South_America,Colombia,29037020,CALAMAR [29037020],10.24797,-74.921859,9000896,610259886,1.003161698,1.003215693,0.780115071,0.780068831
South_America,Colombia,29037080,GAMBOTE CANAL DEL [29037080],10.15168,-75.29832,9001122,610231727,0.960616231,1.268226787,0.720265452,0.610451405
South_America,Colombia,29037370,SANTA HELENA 1 [29037370],10.077917,-75.405028,9001121,610227334,0.983723623,1.285746088,0.735352133,0.610186915
South_America,Colombia,29037420,SALIDA EMB MATUYA [29037420],9.931301,-75.310192,9001256,610169260,0.79051952,1.20892482,-0.010105221,-0.052541785
South_America,Colombia,29037450,SANTA HELENA 2 [29037450],10.077083,-75.442917,9001121,610227334,0.9806467,1.132950642,0.496711292,0.47908739
South_America,Colombia,29037460,PUERTO SANTANDER [29037460],10.007968,-75.330192,9001212,610127897,0.893745942,1.24938465,0.495878778,0.427618279
South_America,Colombia,29037470,ALTAMIRA [29037470],9.964635,-75.343526,9001233,610169260,0.935947233,1.071754331,0.076252376,0.071258317
South_America,Colombia,29037480,RADIAL PPAL 12 [29037480],10.097969,-75.276859,9001135,610150772,0.897792779,1.224730543,-0.016622598,-0.046169986
South_America,Colombia,29037670,RADIAL PPAL 4 [29037670],9.947968,-75.310192,9001256,610169260,0.763484945,1.376758204,0.037326742,-0.060483813
South_America,Colombia,29037750,MESITA [29037750],9.869912,-75.313526,9001330,610170146,0.890962359,1.14167897,0.101474543,0.083861291
South_America,Colombia,29037760,ESPERANZA LA [29037760],9.867968,-75.290192,9001330,610173666,0.933338116,1.134293854,-0.01153761,-0.022588374
South_America,Colombia,29037790,CASA DE BOMBAS [29037790],10.482619,-75.093214,9000712,610174508,0.901679056,1.498445966,0.568609844,0.333507048
South_America,Colombia,29047000,TEBSA BQUILLA [29047000],10.935417,-74.752083,9000308,610135761,0.785856514,1.100324566,0.548470193,0.490292615
South_America,Colombia,29047060,PLANTA EL RIO [29047060],10.961624,-74.75375,9000308,610128720,1.011565814,0.871433099,0.410427524,0.396461335
South_America,Colombia,29047080,DARCENA BARRANQUIL [29047080],10.97125,-74.75375,9000308,610128720,1.036346906,0.987364454,0.784682631,0.781271117
South_America,Colombia,29067010,TREBOL EL [29067010],10.634223,-74.156525,9000508,610149860,0.947058888,1.146146559,0.245197824,0.229358771
South_America,Colombia,29067050,CANAL FLORIDA [29067050],10.750417,-74.08625,9000400,610123453,0.887074908,1.213006748,0.034120552,0.004486535
South_America,Colombia,29067060,PUERTO RICO HACIENDA  - AUT [29067060],10.497972,-74.143526,9000639,610177148,0.949531409,1.122887084,0.456776991,0.440768785
